date,positive_rate,imp_inci_rate,indi_inci_rate,fatality
2020-12-27,0.0043123014071720376,0.0019543973941368075,6.056194985108391e-06,0.008917197452229299
2020-12-28,0.00579026377868325,0.0028511898234455536,6.056194985108391e-06,0.008827238335435058
2020-12-29,0.005349882302589343,0.0026652452025586358,0.0,0.00880503144654088
2020-12-30,0.004490057729313661,0.0021525215252152516,0.0,0.00878293601003764
2020-12-31,0.005161579892280071,0.002314116108260388,0.0,0.008760951188986232
2021-01-01,0.0056453682319733125,0.0021960471151926527,0.0,0.008728179551122194
2021-01-02,0.00653765690376569,0.00253910217347146,0.0,0.008663366336633664
2021-01-03,0.00746268656716418,0.002788392027264277,0.0,0.008620689655172414
2021-01-04,0.005810882197569996,0.0022403258655804485,0.0,0.008588957055214725
2021-01-05,0.0061572907920514975,0.0021808088818398097,0.0,0.008567931456548347
2021-01-06,0.005936319481921207,0.0021078854076841996,0.0,0.008547008547008548
2021-01-07,0.005900461775269369,0.0020609318996415767,0.0,0.00851581508515815
2021-01-08,0.005355064027939464,0.0017933723196881088,0.0,0.008484848484848486
2021-01-09,0.0046587467971115765,0.001445608962775569,0.0,0.008454106280193236
2021-01-10,0.0036281179138321993,0.0010480120521385995,0.0,0.008454106280193236
2021-01-11,0.004513064133016628,0.0011740715565717113,0.0,0.008393285371702638
2021-01-12,0.004970414201183432,0.0010985834056085571,1.2112389970216782e-05,0.008353221957040573
2021-01-13,0.005507662835249041,0.0010358605041187788,1.2112389970216782e-05,0.00831353919239905
2021-01-14,0.0045004500450045,0.0007535795026375282,1.2112389970216782e-05,0.00831353919239905
2021-01-15,0.0035849432383987254,0.0006793478260869564,1.2112389970216782e-05,0.00830367734282325
2021-01-16,0.004327375352775165,0.0008527330092947897,1.8168584955325175e-05,0.008225616921269096
2021-01-17,0.004921618665694495,0.0010005220114842526,2.4224779940433564e-05,0.008187134502923977
2021-01-18,0.0046519355374646945,0.0010087276873821324,3.0280974925541954e-05,0.008120649651972157
2021-01-19,0.004719949653870358,0.0010360827064282174,4.239336489575874e-05,0.008064516129032258
2021-01-20,0.0040923706518561824,0.000978952520802741,4.844955988086713e-05,0.008045977011494253
2021-01-21,0.004389691305579156,0.0012929338355163302,4.844955988086713e-05,0.008018327605956471
2021-01-22,0.005269726806268202,0.0014482259232440262,6.056194985108391e-05,0.007945516458569807
2021-01-23,0.004299674267100977,0.0010709130697955952,6.056194985108391e-05,0.007918552036199095
2021-01-24,0.00434727017005498,0.0010053765790969094,6.66181448361923e-05,0.007874015748031496
2021-01-25,0.003359044538442399,0.0007135961046047936,6.056194985108391e-05,0.007874015748031496
2021-01-26,0.002556653108657757,0.0006351474733039576,3.633716991065035e-05,0.007865168539325843
2021-01-27,0.002558398220244716,0.000735414283379637,3.0280974925541954e-05,0.007838745800671893
2021-01-28,0.0023394300297745634,0.0007634959130512888,3.0280974925541954e-05,0.00782122905027933
2021-01-29,0.0018075918859208676,0.0008070156561037282,1.8168584955325175e-05,0.008898776418242492
2021-01-30,0.0024250654767678727,0.001236335242061426,3.633716991065035e-05,0.0088008800880088
2021-01-31,0.0020778239516433695,0.001465320742429176,2.4224779940433564e-05,0.008781558726673985
2021-02-01,0.002285600715492397,0.0018806295159853508,2.4224779940433564e-05,0.008771929824561403
2021-02-02,0.0021204410517387615,0.0027573529411764708,2.4224779940433564e-05,0.008743169398907104
2021-02-03,0.0021186440677966097,0.003294350189425136,2.4224779940433564e-05,0.009814612868047983
2021-02-04,0.002252675051623803,0.0031791448100460967,2.4224779940433564e-05,0.009793253536452665
2021-02-05,0.002486016159105034,0.0030158730158730157,3.0280974925541954e-05,0.009750812567713976
2021-02-06,0.0017020310904345855,0.0022085502445180626,6.056194985108391e-06,0.00974025974025974
2021-02-07,0.0018323408153916628,0.0022893772893772895,6.056194985108391e-06,0.009708737864077669
2021-02-08,0.0018544274455261933,0.002276176024279211,6.056194985108391e-06,0.009698275862068966
2021-02-09,0.0029182879377431903,0.002544529262086514,1.2112389970216782e-05,0.00964630225080386
2021-02-10,0.003346346904629113,0.002861230329041488,1.2112389970216782e-05,0.009625668449197862
2021-02-11,0.0035963613285381842,0.0031263026260942056,1.2112389970216782e-05,0.009615384615384616
2021-02-12,0.003393116820164808,0.003054511278195488,6.056194985108391e-06,0.0096051227321238
2021-02-13,0.0033053648614289337,0.003027245206861755,6.056194985108391e-06,0.0096051227321238
2021-02-14,0.00287686996547756,0.002706766917293233,6.056194985108391e-06,0.0096051227321238
2021-02-15,0.0033395176252319107,0.002570694087403599,6.056194985108391e-06,0.0096051227321238
2021-02-16,0.0017921146953405018,0.0014582573824279985,0.0,0.0096051227321238
2021-02-17,0.0011485451761102604,0.0008377548170901983,0.0,0.009594882729211088
2021-02-18,0.0013179571663920922,0.0009580838323353294,0.0,0.009574468085106383
2021-02-19,0.0011117287381878821,0.0007585814526834819,0.0,0.009564293304994687
2021-02-20,0.0013717421124828531,0.000881678716275789,0.0,0.009554140127388535
2021-02-21,0.001411631846414455,0.0007223345853799479,0.0,0.009554140127388535
2021-02-22,0.0012651821862348176,0.0006994963626189144,0.0,0.009554140127388535
2021-02-23,0.0012138868657441126,0.000677874186550976,0.0,0.009554140127388535
2021-02-24,0.002047606859482979,0.0011210762331838565,0.0,0.009513742071881607
2021-02-25,0.002930988542499334,0.0015488594762038863,0.0,0.00946372239747634
2021-02-26,0.0030021014710297205,0.0015008254539996997,0.0,0.00946372239747634
2021-02-27,0.003772398616787174,0.001806412765316875,0.0,0.009433962264150943
2021-02-28,0.004130918334922148,0.0021093623235437283,0.0,0.009424083769633508
2021-03-01,0.004836309523809523,0.002070723160242115,0.0,0.009424083769633508
2021-03-02,0.004933586337760911,0.001965527668581796,0.0,0.009424083769633508
2021-03-03,0.005048380311316786,0.0018001800180018,0.0,0.009394572025052192
2021-03-04,0.003588516746411483,0.0013311640289897944,0.0,0.009375
2021-03-05,0.0032177332856632105,0.0012503473186996387,0.0,0.010416666666666666
2021-03-06,0.004444444444444445,0.001813110181311018,0.0,0.010341261633919338
2021-03-07,0.0048209366391184574,0.0018857758620689658,0.0,0.010319917440660475
2021-03-08,0.005643644181671594,0.0028271405492730213,0.0,0.010245901639344262
2021-03-09,0.0060373216245883645,0.0030038230475150193,0.0,0.01023541453428864
2021-03-10,0.005200208008320333,0.002635740643120717,0.0,0.010224948875255624
2021-03-11,0.004740584672109561,0.0023743569449940637,0.0,0.010224948875255624
2021-03-12,0.006430868167202572,0.003085626124967858,0.0,0.01016260162601626
2021-03-13,0.004728789986091794,0.002140518761017376,0.0,0.01016260162601626
2021-03-14,0.004493119910137602,0.0019995001249687575,0.0,0.01015228426395939
2021-03-15,0.004662004662004661,0.0016700465227245617,0.0,0.010101010101010102
2021-03-16,0.0039453717754172985,0.001489117983963345,0.0,0.010101010101010102
2021-03-17,0.00364741641337386,0.0013610071452875127,0.0,0.010101010101010102
2021-03-18,0.0066137566137566125,0.0022346368715083797,0.0,0.01002004008016032
2021-03-19,0.007104795737122557,0.002265518803806072,0.0,0.0099601593625498
2021-03-20,0.0074415308291991495,0.0024035710198008473,0.0,0.009950248756218905
2021-03-21,0.007386563489271895,0.002510460251046025,0.0,0.009940357852882704
2021-03-22,0.005143040822886532,0.0019145626420964464,0.0,0.009940357852882704
2021-03-23,0.005864091065884788,0.0020556227327690447,0.0,0.009930486593843098
2021-03-24,0.006371562709590879,0.0023459686381034693,0.0,0.009910802775024777
2021-03-25,0.004194128220491313,0.0017428109050168054,0.0,0.009881422924901186
2021-03-26,0.0025466893039049233,0.001114413075780089,0.0,0.009871668311944718
2021-03-27,0.004206393718452047,0.0018884552436107267,0.0,0.00980392156862745
2021-03-28,0.00448556209700028,0.001840349666436623,0.0,0.009784735812133072
2021-03-29,0.004705231109880985,0.002058609832889319,0.0,0.009775171065493646
2021-03-30,0.004239401496259352,0.002001412761949611,0.0,0.009765625
2021-03-31,0.004765146358066712,0.00238230289279637,0.0,0.009708737864077669
2021-04-01,0.0055878928987194414,0.0026651860077734593,0.0,0.009652509652509652
2021-04-02,0.006595636732623034,0.0027777777777777775,0.0,0.009624639076034648
2021-04-03,0.006279829188646069,0.002617526960527693,0.0,0.009569377990430622
2021-04-04,0.006289308176100629,0.0028745544440611707,0.0,0.009551098376313277
2021-04-05,0.007290755322251385,0.0028705936387644964,0.0,0.009541984732824428
2021-04-06,0.0069259456579648365,0.0030285381479324405,0.0,0.009523809523809525
2021-04-07,0.005802146794313896,0.0023102691463555503,0.0,0.009523809523809525
2021-04-08,0.00398633257403189,0.001616814874696847,0.0,0.009523809523809525
2021-04-09,0.003673769287288758,0.0017893355600620301,0.0,0.010436432637571158
2021-04-10,0.0027342779020631367,0.0013110846245530392,0.0,0.010416666666666666
2021-04-11,0.002485089463220676,0.0010912265386294195,0.0,0.010406811731315043
2021-04-12,0.002234137622877569,0.0010590976488032196,0.0,0.010396975425330813
2021-04-13,0.0031128404669260703,0.0013325930038867299,0.0,0.010357815442561206
2021-04-14,0.0044807590933052185,0.0019133370849746764,0.0,0.010309278350515464
2021-04-15,0.0049301561216105174,0.0020545599817372445,0.0,0.010299625468164793
2021-04-16,0.00477326968973747,0.0017873100983020554,0.0,0.010280373831775701
2021-04-17,0.004906470407850353,0.0017843202854912455,0.0,0.010261194029850746
2021-04-18,0.004953560371517027,0.0018535681186283592,0.0,0.010251630941286114
2021-04-19,0.005635566687539135,0.002109210217951722,0.0,0.010223048327137546
2021-04-20,0.005029864822382899,0.0016132749481447338,0.0,0.01020408163265306
2021-04-21,0.004385964912280701,0.0015267175572519084,0.0,0.011090573012939002
2021-04-22,0.00505050505050505,0.0018805829807240246,0.0,0.011049723756906077
2021-04-23,0.005197505197505197,0.0019068049100226432,6.056194985108391e-06,0.011009174311926606
2021-04-24,0.005879586077140168,0.0024189646831156266,6.056194985108391e-06,0.010938924339106655
2021-04-25,0.005698607007176024,0.0023989444644356484,6.056194985108391e-06,0.01090909090909091
2021-04-26,0.005470887065259866,0.002240037726951191,6.056194985108391e-06,0.010869565217391304
2021-04-27,0.0059869036482694095,0.0027665706051873194,1.2112389970216782e-05,0.010810810810810811
2021-04-28,0.006447942347809596,0.0025865946918578494,3.0280974925541954e-05,0.010752688172043012
2021-04-29,0.0060901339829476245,0.002359020444843855,4.239336489575874e-05,0.010704727921498661
2021-04-30,0.00658578856152513,0.0024910646593739845,5.450575486597552e-05,0.010638297872340425
2021-05-01,0.0062388591800356516,0.0021445421402530563,6.056194985108391e-05,0.01060070671378092
2021-05-02,0.006834133727373477,0.002176278563656147,8.478672979151748e-05,0.010554089709762533
2021-05-03,0.0071854188573431494,0.0026752870360049045,9.689911976173426e-05,0.010480349344978166
2021-05-04,0.0072366206664422755,0.0028574694250771515,9.084292477662588e-05,0.010407632263660017
2021-05-05,0.00701530612244898,0.003334483155110957,7.267433982130069e-05,0.010344827586206896
2021-05-06,0.008478721669655959,0.004581766917293233,6.66181448361923e-05,0.010230179028132993
2021-05-07,0.007880220646178094,0.004814636494944633,4.844955988086713e-05,0.010186757215619695
2021-05-08,0.008000000000000002,0.004669624095260332,4.844955988086713e-05,0.01014370245139476
2021-05-09,0.0070815127316558694,0.004631773969430292,2.4224779940433564e-05,0.010135135135135136
2021-05-10,0.008329477093937993,0.004991680532445923,3.0280974925541954e-05,0.010008340283569641
2021-05-11,0.008490987635930284,0.004612744046341986,7.26743398213007e-05,0.009917355371900827
2021-05-12,0.008829747543837831,0.004115226337448559,0.00016957345958303497,0.00974817221770918
2021-05-13,0.007594473419343032,0.004080799836768006,0.00024224779940433563,0.009554140127388535
2021-05-14,0.0069982504373906525,0.004024954719259409,0.000417877453972479,0.009295120061967466
2021-05-15,0.013220446416444064,0.004246284501061571,0.001501936356306881,0.008102633355840648
2021-05-16,0.01660906620138912,0.0041489676973229285,0.0027313439382838844,0.006806579693703914
2021-05-17,0.01849873872235984,0.0033202535466344708,0.004723832088384546,0.006524575902566333
2021-05-18,0.017186986526454156,0.0035572295459301117,0.006122813129944584,0.005438723712835388
2021-05-19,0.01708906589427951,0.0044527771267869705,0.007630805681236573,0.005165603160133698
2021-05-20,0.01741102698375638,0.004414732593340061,0.009272034522200946,0.006097560975609756
2021-05-21,0.01750974608022613,0.004695503699487764,0.010979881508001514,0.007370423204945316
2021-05-22,0.021019670106730174,0.004546143355053796,0.014250226799960044,0.00811965811965812
2021-05-23,0.022346131649523034,0.00598690364826941,0.015752163156266926,0.009287925696594427
2021-05-24,0.023087850347953773,0.007243377483443709,0.017308605267439783,0.011103278110680296
2021-05-25,0.02426402419563202,0.007299270072992699,0.019143632347927625,0.012471655328798186
2021-05-26,0.026340754795292163,0.00620673191692528,0.021366255907462404,0.013717012076934546
2021-05-27,0.028721771541328656,0.005134474327628363,0.0236736661967887,0.015612047526941144
2021-05-28,0.028852540684158087,0.004589261128958237,0.025133209188199827,0.017250392054364874
2021-05-29,0.02693165187181135,0.005852059925093633,0.023697890976729134,0.018956758765952174
2021-05-30,0.026314526797770903,0.004989793603991834,0.02311649625815873,0.020480225988700564
2021-05-31,0.023797230386316093,0.004834254143646409,0.021644840876777392,0.024061164830222623
2021-06-01,0.021498748077631896,0.005080627347028938,0.020348815149964197,0.025568797399783315
2021-06-02,0.019973457601851905,0.004693786320965578,0.019834038576229982,0.027171675586661177
2021-06-03,0.01845564200543253,0.004264870931537597,0.019307149612525547,0.028334485141672427
2021-06-04,0.01772371058866411,0.004664866191996072,0.018731811088940255,0.030207437147500238
2021-06-05,0.017488503239233323,0.002899251026818072,0.018858991183627532,0.030466605672461115
2021-06-06,0.01709940550255772,0.002923264311814859,0.018653080554133845,0.032019923507960506
2021-06-07,0.015743655242808206,0.002723446397623174,0.017774932281293128,0.0344194985585743
2021-06-08,0.0150749492005064,0.0017957927142124165,0.01712086322290142,0.0354020229727413
2021-06-09,0.013251134887235947,0.0021413276231263384,0.015455409601996614,0.03668648965575006
2021-06-10,0.011253189239043802,0.002397442727757059,0.013541651986702366,0.037037037037037035
2021-06-11,0.010080027243316874,0.00196319018404908,0.01249998644926372,0.03730984787830264
2021-06-12,0.008734002075406434,0.0022483137646764927,0.010955656728061078,0.0380690737833595
2021-06-13,0.007992695670463835,0.00251130085384229,0.010065396065250148,0.03910181958962447
2021-06-14,0.008500959702775162,0.0017557060446450963,0.009962440750503305,0.04015573707916635
2021-06-15,0.008107297601935824,0.0024691358024691358,0.009435551786798873,0.04103067855523651
2021-06-16,0.007568120841798359,0.002881844380403458,0.008793595118377384,0.04155786018055659
2021-06-17,0.00703075828826109,0.002086714583816369,0.008266706154672954,0.04183237590219473
2021-06-18,0.006685628522549565,0.0021749637506041563,0.007661086656162114,0.042284219703574544
2021-06-19,0.006160921999090836,0.002158273381294964,0.006922230867978892,0.042902389864670314
2021-06-20,0.005858742797954296,0.0023132084200786487,0.006516465803976629,0.0432826226698093
2021-06-21,0.004930363664836303,0.0022655188038060714,0.005850284355614707,0.04369449378330373
2021-06-22,0.004549324779216665,0.0018252338580880675,0.005517193631433745,0.043877623118773405
2021-06-23,0.004256867563566398,0.0011111111111111111,0.005141709542357025,0.04418881952724977
2021-06-24,0.004118117170359737,0.0013568521031207597,0.004863124573042039,0.04427608257454647
2021-06-25,0.00359734444959086,0.0010526315789473684,0.004202999319665224,0.04445827283412847
2021-06-26,0.0033227508906605694,0.001182033096926714,0.003906245765394913,0.045038850305989135
2021-06-27,0.003217057030110838,0.0010183299389002036,0.0037911780606778526,0.045106615636960085
2021-06-28,0.00306129548458916,0.001238901507330167,0.003694278940916119,0.0456061534272684
2021-06-29,0.0029521914536052136,0.0010076582023377668,0.0035549864562586255,0.04598168870803662
2021-06-30,0.0027316093396936984,0.001149865848984285,0.0032582329019883146,0.04621309370988447
2021-07-01,0.00236620005609526,,0.0027616249132094263,0.046663524341795166
2021-07-02,0.002312954098751731,,0.002646557208492367,0.047085652961298546
2021-07-03,0.002324308830810121,,0.0026344448185221508,0.04723463873507239
2021-07-04,0.0020256687008609092,,0.002313466484311406,0.047444769763108866
2021-07-05,0.0019198964925369242,,0.002131780634758154,0.047878345175642475
2021-07-06,0.001851761873140815,,0.001968263370160227,0.048250265111346766
2021-07-07,0.0017918397317172072,,0.0018713642503984927,0.04858540454785828
2021-07-08,0.0016698981250070045,,0.0016957345958303496,0.04884810878605848
2021-07-09,0.001573370560234346,,0.0015382735262175315,0.04886722866174921
2021-07-10,0.001321210646176312,,0.0012657447518876538,0.04908983373858185
2021-07-11,0.0013080678054784257,,0.001223351386991895,0.04918677859391395
2021-07-12,0.001315058344137803,,0.0011930704120663531,0.04930591932949188
2021-07-13,0.0014277670527670528,,0.0011991266070514616,0.049212469773217436
2021-07-14,,,0.001065890317379077,0.04912578288100209
